YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DISTANCE,CANCELLED,DEP_HOUR,DEPARTURE_DELAY
2025,12,13,0,AA,BOS,ORD,170,4127,0,1,6.0
2025,7,10,2,NK,DEN,MIA,2075,3736,0,20,18.0
2025,8,12,0,AA,MIA,JFK,285,189,0,2,5.0
2025,3,23,5,AS,SEA,SFO,275,1654,0,2,2.0
2025,5,22,0,AS,ORD,DEN,1120,4107,0,11,6.0
2025,12,16,1,AA,EWR,ORD,1105,3703,0,11,7.0
2025,1,2,4,B6,CLT,JFK,1055,2790,0,10,7.0
2025,7,3,4,SW,ATL,FLL,1195,1808,0,11,13.0
2025,5,8,5,UA,BOS,SEA,390,3965,0,3,13.0
2025,8,20,5,UA,MSP,SEA,1395,3455,0,13,19.0
2025,8,15,4,NK,BOS,DFW,2080,1330,0,20,19.0
2025,9,24,4,UA,PHX,LGA,2020,3203,0,20,17.0
2025,7,19,3,SW,JFK,ORD,1030,1093,0,10,27.0
2025,11,18,0,UA,MSP,JFK,1845,1260,0,18,21.0
2025,1,23,0,AA,DTW,EWR,715,797,0,7,5.0
2025,3,1,5,SW,SEA,BOS,2100,2130,0,21,2.0
2025,8,27,6,AA,PHX,EWR,1815,4834,0,18,22.0
2025,3,19,5,B6,MIA,DFW,1380,3696,0,13,17.0
2025,8,2,6,NK,LGA,PHX,1975,2334,0,19,34.0
2025,1,5,5,B6,MCO,SFO,430,812,0,4,6.0
2025,5,18,3,SW,SEA,PHL,1630,4519,0,16,22.0
2025,4,16,6,UA,ATL,BOS,1885,4192,0,18,22.0
2025,5,10,1,UA,LAX,SFO,895,3458,0,8,8.0
2025,8,21,2,AS,PHL,MCO,980,3477,0,9,9.0
2025,10,3,4,DL,MCO,ATL,1685,1614,0,16,27.0
2025,4,25,4,NK,FLL,PHL,145,941,0,1,18.0
2025,11,10,3,AA,IAH,ATL,1480,1896,0,14,29.0
2025,4,25,6,UA,EWR,JFK,2010,2280,0,20,56.0
2025,3,24,4,SW,FLL,SFO,170,2035,0,1,18.0
2025,7,13,3,F9,JFK,PHL,680,4267,0,6,25.0
2025,3,21,2,NK,EWR,BOS,1755,2750,0,17,46.0
2025,12,10,6,NK,MSP,BOS,2160,520,0,21,26.0
2025,3,11,0,NK,LGA,MIA,1075,1605,0,10,9.0
2025,11,7,4,AS,CLT,MCO,1755,3399,0,17,27.0
2025,10,2,1,AA,DEN,DEN,1780,3580,0,17,35.0
2025,5,19,3,UA,LGA,MIA,2320,2752,0,23,13.0
2025,5,28,6,AS,LGA,LGA,1575,2454,0,15,11.0
2025,6,27,5,UA,JFK,EWR,1090,3376,0,10,8.0
2025,8,18,2,UA,DFW,MCO,1185,2814,0,11,13.0
2025,10,26,6,UA,LAX,PHL,265,2035,0,2,8.0
2025,6,11,1,F9,SFO,PHX,1850,3421,0,18,34.0
2025,12,17,0,AS,FLL,MIA,530,4145,0,5,40.0
2025,1,3,1,B6,DFW,MCO,875,2002,0,8,13.0
2025,8,20,3,B6,PHX,IAH,1850,3822,0,18,48.0
2025,8,12,4,DL,FLL,SEA,710,479,0,7,35.0
2025,9,25,0,UA,DTW,ORD,1890,3050,0,18,23.0
2025,9,28,3,F9,DEN,SEA,110,1720,0,1,9.0
2025,2,2,2,AA,PHX,MSP,650,3346,0,6,5.0
2025,2,25,1,B6,CLT,BOS,2365,618,0,23,11.0
2025,3,1,1,B6,IAH,ATL,490,2627,0,4,7.0
2025,1,9,0,AS,SEA,ORD,525,3246,0,5,10.0
2025,4,22,0,UA,PHL,JFK,385,1624,0,3,12.0
2025,4,24,2,NK,DTW,DFW,1325,2736,0,13,20.0
2025,9,19,2,B6,MIA,BOS,755,1030,0,7,9.0
2025,9,8,0,AS,MSP,SEA,230,3305,0,2,33.0
2025,9,27,6,AA,MSP,MSP,2305,223,0,23,4.0
2025,10,9,3,B6,MSP,BOS,1315,3723,0,13,14.0
2025,7,7,3,F9,ORD,MIA,90,2998,0,0,14.0
2025,2,4,0,F9,ORD,DEN,1790,775,0,17,24.0
2025,10,22,1,AA,EWR,PHL,1300,1548,0,13,14.0
2025,5,16,6,F9,IAH,JFK,1995,4396,0,19,41.0
2025,4,6,5,F9,MIA,FLL,1150,3715,0,11,9.0
2025,12,18,4,SW,PHX,MSP,1080,1969,0,10,12.0
2025,11,2,2,NK,FLL,MIA,1015,1044,0,10,19.0
2025,8,11,3,SW,BOS,LAX,1610,1870,0,16,28.0
2025,2,5,4,DL,IAH,JFK,2060,4067,0,20,33.0
2025,6,17,1,NK,ORD,EWR,1620,1781,0,16,18.0
2025,5,5,2,SW,EWR,IAH,1635,1292,0,16,33.0
2025,12,26,3,AS,ORD,JFK,1020,2073,0,10,23.0
2025,2,3,3,B6,IAH,SFO,360,191,0,3,42.0
2025,11,19,1,SW,DTW,PHL,1195,2520,0,11,18.0
2025,10,8,1,F9,DTW,LGA,1140,2567,0,11,18.0
2025,1,11,3,AS,CLT,MIA,955,1038,0,9,16.0
2025,8,3,3,NK,FLL,ORD,2240,1263,0,22,23.0
2025,2,3,4,F9,PHL,ORD,980,1497,0,9,16.0
2025,7,1,1,AS,DEN,DFW,1705,2783,0,17,22.0
2025,9,24,5,DL,JFK,PHX,1105,3682,0,11,11.0
2025,9,13,1,AS,PHL,EWR,330,1044,0,3,13.0
2025,8,10,4,SW,DTW,MSP,655,3514,0,6,15.0
2025,11,26,1,B6,ORD,FLL,715,4046,0,7,17.0
2025,12,6,0,B6,JFK,SFO,1800,4151,0,18,20.0
2025,10,11,6,SW,ATL,DFW,920,824,0,9,13.0
2025,9,8,2,UA,MCO,MCO,1500,2763,0,15,21.0
2025,2,19,0,F9,IAH,MIA,215,1269,0,2,8.0
2025,6,11,6,B6,FLL,ATL,1720,4112,0,17,27.0
2025,4,6,5,NK,MIA,PHL,1010,1859,0,10,8.0
2025,4,12,1,NK,SFO,ORD,1540,3870,0,15,6.0
2025,5,18,4,DL,MSP,JFK,1745,1690,0,17,40.0
2025,12,3,3,AA,DFW,MIA,2075,3428,0,20,23.0
2025,3,13,1,AA,SFO,EWR,580,1591,0,5,13.0
2025,1,4,3,UA,LAX,LAX,495,4113,0,4,5.0
2025,8,9,2,SW,SEA,ATL,960,770,0,9,7.0
2025,5,16,6,F9,LAX,MCO,1245,923,0,12,4.0
2025,3,12,0,DL,DFW,ATL,1785,1844,0,17,20.0
2025,10,20,2,SW,DTW,SFO,1275,1812,0,12,11.0
2025,7,7,3,B6,DTW,SEA,750,3922,0,7,15.0
2025,7,12,6,UA,SFO,MSP,1450,1754,0,14,7.0
2025,1,8,2,AA,IAH,MIA,2075,2903,0,20,26.0
2025,12,21,3,NK,IAH,PHX,1240,2654,0,12,31.0
2025,9,15,0,DL,BOS,FLL,1770,1320,0,17,22.0
2025,2,2,3,F9,IAH,ATL,1600,4365,0,16,54.0
2025,5,11,0,F9,DTW,LGA,1165,4179,0,11,14.0
2025,5,24,1,B6,DEN,ATL,1055,3575,0,10,14.0
2025,8,21,3,SW,DTW,ATL,55,1569,0,0,13.0
2025,8,5,2,AS,JFK,EWR,995,4840,0,9,13.0
2025,7,23,6,F9,PHL,JFK,1895,1129,0,18,27.0
2025,7,6,4,AS,PHX,FLL,280,4685,0,2,21.0
2025,12,19,2,AS,EWR,CLT,1800,1947,0,18,29.0
2025,11,14,5,AA,FLL,DEN,890,410,0,8,22.0
2025,6,7,6,NK,LGA,SFO,1495,1495,0,14,4.0
2025,6,12,4,AS,LAX,PHL,2245,3942,0,22,7.0
2025,11,17,2,AS,EWR,CLT,2350,2141,0,23,32.0
2025,9,4,3,UA,ORD,FLL,1280,2075,0,12,11.0
2025,6,20,1,F9,ATL,MSP,2120,3479,0,21,9.0
2025,12,22,5,B6,DEN,CLT,1400,4941,0,14,6.0
2025,2,22,3,F9,LGA,PHX,1800,3596,0,18,23.0
2025,2,10,0,UA,LGA,EWR,1880,3189,0,18,22.0
2025,5,24,1,UA,SEA,ATL,2030,2292,0,20,31.0
2025,4,28,6,F9,MCO,MCO,690,480,0,6,28.0
2025,11,1,5,SW,DTW,DTW,1675,3847,0,16,18.0
2025,2,23,3,AS,DFW,LAX,670,4190,0,6,8.0
2025,3,4,1,B6,MSP,SFO,250,3269,0,2,13.0
2025,7,13,0,NK,DEN,MSP,945,3489,0,9,18.0
2025,8,6,5,AA,EWR,FLL,40,1087,0,0,46.0
2025,12,26,4,AS,SEA,CLT,90,1573,0,0,6.0
2025,6,15,6,AS,EWR,CLT,1710,532,0,17,15.0
2025,11,14,5,SW,PHX,MIA,1835,1717,0,18,14.0
2025,5,25,6,UA,LGA,CLT,1205,1683,0,12,3.0
2025,1,3,6,NK,MCO,MCO,1035,3207,0,10,8.0
2025,8,24,1,F9,ATL,LAX,615,1574,0,6,10.0
2025,3,19,1,AS,JFK,DTW,1105,384,0,11,7.0
2025,6,6,0,NK,ATL,SFO,1315,3886,0,13,42.0
2025,3,2,5,DL,CLT,SEA,2315,1098,0,23,15.0
2025,7,9,3,DL,PHX,PHL,535,4821,0,5,13.0
2025,7,13,4,UA,JFK,PHL,1100,3645,0,11,7.0
2025,12,18,1,NK,BOS,LAX,1755,1700,0,17,22.0
2025,9,12,1,NK,DEN,MIA,1535,1172,0,15,6.0
2025,5,21,1,B6,LGA,DEN,1375,207,0,13,7.0
2025,8,22,1,UA,PHL,EWR,1935,1528,0,19,21.0
2025,10,4,5,AS,CLT,ORD,1105,4038,0,11,11.0
2025,10,28,0,DL,SEA,DFW,1865,3433,0,18,20.0
2025,8,23,1,AA,LAX,JFK,1745,4581,0,17,17.0
2025,1,7,4,AA,ORD,FLL,200,839,0,2,20.0
2025,12,12,0,DL,JFK,MCO,2350,1464,0,23,10.0
2025,5,23,5,UA,PHL,JFK,1640,1925,0,16,16.0
2025,3,11,1,SW,SFO,SFO,155,3121,0,1,25.0
2025,1,7,5,SW,MSP,SFO,410,832,0,4,37.0
2025,4,26,4,AA,ORD,JFK,1375,1540,0,13,23.0
2025,8,27,2,UA,LAX,EWR,565,3321,0,5,10.0
2025,3,10,2,AS,PHX,SFO,1890,2232,0,18,51.0
2025,10,9,4,DL,FLL,CLT,1630,4260,0,16,25.0
2025,2,2,1,AA,ORD,LAX,1390,3689,0,13,30.0
2025,11,5,1,F9,BOS,MSP,320,2360,0,3,24.0
2025,9,10,0,SW,LAX,MIA,70,2201,0,0,9.0
2025,10,25,1,SW,LGA,MIA,1410,1356,0,14,20.0
2025,5,28,0,F9,ATL,DTW,1415,2640,0,14,9.0
2025,7,14,1,AS,JFK,MSP,2310,385,0,23,6.0
2025,11,27,5,AS,DEN,PHX,1720,3215,0,17,21.0
2025,11,16,3,SW,DFW,MSP,2140,2637,0,21,25.0
2025,2,27,3,UA,SFO,IAH,455,3281,0,4,27.0
2025,9,2,4,F9,ORD,MCO,1905,2777,0,19,26.0
2025,9,19,6,SW,MCO,BOS,655,537,0,6,89.0
2025,4,23,6,DL,MSP,MCO,470,2280,0,4,15.0
2025,4,9,6,UA,JFK,DEN,230,2961,0,2,18.0
2025,6,14,5,NK,PHL,MSP,1920,2318,0,19,23.0
2025,10,15,6,F9,PHL,MSP,1850,3213,0,18,18.0
2025,10,19,3,NK,PHX,JFK,1360,2742,0,13,11.0
2025,10,26,6,AS,CLT,BOS,1085,2640,0,10,2.0
2025,6,8,2,B6,MCO,EWR,840,3432,0,8,6.0
2025,12,27,2,F9,MCO,LGA,10,933,0,0,17.0
2025,1,15,6,F9,LGA,MCO,845,562,0,8,3.0
2025,9,8,6,B6,LGA,CLT,1715,4000,0,17,19.0
2025,2,28,0,NK,SFO,DTW,2310,4409,0,23,14.0
2025,5,4,2,AS,ATL,ORD,1405,4666,0,14,37.0
2025,9,27,1,AS,JFK,BOS,955,3800,0,9,11.0
2025,4,6,0,DL,MCO,ORD,490,501,0,4,12.0
2025,11,11,5,AS,LAX,PHX,210,2815,0,2,12.0
2025,3,12,3,UA,LAX,FLL,1050,1467,0,10,8.0
2025,7,24,6,AS,LGA,DEN,680,729,0,6,9.0
2025,6,28,3,NK,PHX,SEA,1320,1728,0,13,6.0
2025,8,9,2,NK,PHL,ATL,2000,1730,0,20,19.0
2025,3,18,2,F9,MIA,CLT,800,3701,0,8,30.0
2025,5,17,1,B6,DEN,SEA,410,1286,0,4,39.0
2025,10,21,3,AS,IAH,ORD,1430,4682,0,14,6.0
2025,4,26,6,F9,ORD,BOS,2200,2668,0,22,8.0
2025,4,3,2,SW,FLL,DEN,630,507,0,6,31.0
2025,4,27,3,SW,CLT,DEN,1955,2868,0,19,24.0
2025,10,13,3,DL,DEN,MCO,1270,1746,0,12,11.0
2025,8,6,2,UA,MCO,ATL,1530,3754,0,15,22.0
2025,6,28,3,B6,CLT,EWR,1960,1070,0,19,22.0
2025,3,14,2,NK,LGA,MIA,1595,4238,0,15,15.0
2025,10,27,6,UA,BOS,PHL,1565,4786,0,15,2.0
2025,5,1,6,SW,BOS,LAX,1985,2707,0,19,33.0
2025,6,28,4,UA,BOS,SFO,1575,2760,0,15,9.0
2025,5,27,2,AS,SFO,FLL,980,4538,0,9,11.0
2025,6,4,3,DL,DEN,LAX,835,1209,0,8,16.0
2025,8,22,4,SW,MCO,IAH,1665,2836,0,16,28.0
2025,7,18,6,F9,PHL,DFW,770,2489,0,7,9.0
2025,5,11,3,NK,MSP,MCO,2200,2610,0,22,6.0
2025,10,11,3,AS,CLT,DFW,1635,4547,0,16,32.0
2025,6,8,4,SW,ATL,MIA,2300,2211,0,23,7.0
2025,4,4,5,SW,DFW,SFO,1140,515,0,11,2.0
2025,12,2,1,B6,CLT,EWR,1855,2438,0,18,42.0
2025,9,1,4,DL,LGA,ATL,155,1379,0,1,8.0
2025,4,24,6,NK,DTW,LAX,1335,806,0,13,7.0
2025,1,10,5,NK,LAX,IAH,1080,3071,0,10,4.0
2025,7,17,5,DL,ATL,DFW,2360,1137,0,23,4.0
2025,7,7,3,SW,EWR,DEN,1145,638,0,11,15.0
2025,4,7,3,B6,MSP,PHX,1070,4470,0,10,6.0
2025,3,13,6,AS,DEN,DTW,1150,4907,0,11,15.0
2025,8,22,1,AA,CLT,DEN,1245,4487,0,12,8.0
2025,5,24,4,AS,SFO,MCO,1480,1317,0,14,6.0
2025,10,26,2,B6,IAH,CLT,745,161,0,7,8.0
2025,7,1,3,UA,FLL,BOS,1590,2927,0,15,13.0
2025,4,28,4,SW,PHL,DEN,2160,2438,0,21,11.0
2025,4,1,0,SW,MCO,ORD,1050,4810,0,10,6.0
2025,8,13,3,F9,ORD,DEN,1240,2294,0,12,22.0
2025,8,1,2,F9,CLT,MSP,1255,610,0,12,25.0
2025,2,6,3,DL,IAH,FLL,150,4869,0,1,16.0
2025,2,23,5,UA,DTW,LGA,300,3922,0,3,3.0
2025,3,26,4,AA,JFK,ORD,825,1202,0,8,20.0
2025,12,25,1,AA,MIA,BOS,1320,932,0,13,5.0
2025,12,10,0,B6,PHX,EWR,1820,4341,0,18,33.0
2025,3,21,2,DL,EWR,JFK,660,378,0,6,40.0
2025,1,1,6,AA,ATL,DEN,2260,2787,0,22,15.0
2025,3,25,3,B6,JFK,SEA,1790,3426,0,17,27.0
2025,6,5,2,SW,EWR,SEA,860,3238,0,8,24.0
2025,8,22,1,AA,SFO,MIA,1365,1184,0,13,7.0
2025,12,25,0,F9,DFW,MSP,1125,2304,0,11,9.0
2025,10,2,2,NK,DEN,SEA,1855,3724,0,18,28.0
2025,6,3,4,AA,LAX,DEN,1280,4560,0,12,10.0
2025,5,23,4,AS,DFW,PHX,805,2082,0,8,8.0
2025,4,3,2,B6,MCO,SEA,1120,1129,0,11,30.0
2025,3,18,0,AA,DTW,DEN,2010,4823,0,20,84.0
2025,4,23,3,AS,BOS,ORD,1460,710,0,14,35.0
2025,7,8,4,UA,DTW,SEA,945,632,0,9,14.0
2025,1,9,3,AS,BOS,MIA,575,342,0,5,24.0
2025,7,2,3,UA,PHX,DFW,1460,3313,0,14,10.0
2025,1,2,2,DL,PHL,MCO,855,1501,0,8,28.0
2025,2,27,4,SW,ORD,ATL,265,4547,0,2,10.0
2025,4,16,2,DL,DTW,LGA,335,2499,0,3,24.0
2025,1,7,1,DL,LGA,MSP,945,2488,0,9,12.0
2025,11,4,3,DL,EWR,EWR,1680,2992,0,16,36.0
2025,12,5,0,NK,FLL,BOS,1280,3981,0,12,5.0
2025,11,1,6,UA,DFW,DFW,1810,2636,0,18,28.0
2025,11,22,5,B6,JFK,MIA,860,2700,0,8,10.0
2025,9,10,3,AA,IAH,IAH,450,2305,0,4,14.0
2025,12,13,0,AS,EWR,FLL,2360,3006,0,23,9.0
2025,6,24,2,DL,ATL,DFW,880,2914,0,8,12.0
2025,1,27,4,DL,LGA,MCO,1140,3020,0,11,23.0
2025,1,15,3,AA,PHL,JFK,1850,3935,0,18,24.0
2025,6,1,1,DL,EWR,PHL,50,2330,0,0,20.0
2025,4,18,3,UA,PHL,FLL,1705,3120,0,17,26.0
2025,4,23,0,UA,FLL,EWR,810,2298,0,8,7.0
2025,11,14,6,NK,FLL,CLT,1530,270,0,15,43.0
2025,6,18,0,B6,CLT,ATL,205,1076,0,2,17.0
2025,12,25,0,AA,PHX,FLL,785,1558,0,7,17.0
2025,11,22,4,UA,BOS,MSP,275,1271,0,2,6.0
2025,7,12,1,NK,BOS,EWR,1615,4446,0,16,34.0
2025,9,12,1,B6,MCO,DFW,445,746,0,4,10.0
2025,10,5,0,NK,PHL,CLT,1260,4317,0,12,11.0
2025,5,7,1,DL,MSP,DEN,1530,889,0,15,19.0
2025,9,26,1,B6,DFW,DFW,1990,3510,0,19,43.0
2025,4,24,2,DL,MCO,MSP,2195,1271,0,21,11.0
2025,10,13,5,SW,LGA,LAX,275,4609,0,2,11.0
2025,2,9,1,B6,MIA,FLL,1545,1644,0,15,26.0
2025,3,6,5,SW,BOS,IAH,875,1503,0,8,33.0
2025,11,21,0,AA,JFK,DTW,1030,1610,0,10,20.0
2025,1,7,4,DL,SEA,SFO,450,2162,0,4,6.0
2025,6,18,5,F9,EWR,PHL,2245,2636,0,22,4.0
2025,6,15,2,DL,SFO,LGA,125,2272,0,1,29.0
2025,1,8,1,NK,BOS,PHL,0,4388,0,0,14.0
2025,11,28,2,AS,IAH,JFK,1880,1926,0,18,21.0
2025,3,20,3,B6,MCO,ORD,1265,3491,0,12,7.0
2025,5,16,2,UA,MIA,BOS,1175,1994,0,11,15.0
2025,3,17,5,AA,PHX,DTW,2250,3405,0,22,11.0
2025,10,3,6,NK,MIA,SFO,5,2163,0,0,32.0
2025,3,13,2,AA,MCO,FLL,1295,2901,0,12,20.0
2025,10,9,2,B6,FLL,MIA,1955,4509,0,19,23.0
2025,3,20,1,NK,FLL,LAX,1375,2232,0,13,30.0
2025,5,15,2,UA,DFW,SEA,460,4481,0,4,6.0
2025,5,26,5,AS,ORD,DTW,1650,4440,0,16,22.0
2025,4,26,4,F9,DEN,BOS,2100,3778,0,21,22.0
2025,1,27,1,SW,BOS,MCO,520,2367,0,5,23.0
2025,5,16,0,AS,BOS,PHL,650,3164,0,6,11.0
2025,10,16,3,NK,IAH,MIA,2045,2950,0,20,47.0
2025,5,19,0,SW,FLL,ORD,1620,2846,0,16,19.0
2025,4,4,1,SW,MSP,FLL,500,4814,0,5,6.0
2025,6,19,0,AS,DEN,DFW,1515,1929,0,15,6.0
2025,10,19,3,AA,SEA,JFK,15,4712,0,0,23.0
2025,4,2,5,F9,EWR,ATL,55,872,0,0,6.0
2025,7,6,5,F9,SEA,JFK,1180,3872,0,11,18.0
2025,7,13,2,DL,IAH,LGA,2275,4970,0,22,5.0
2025,2,15,0,AA,LGA,IAH,1935,2422,0,19,26.0
2025,3,10,5,DL,PHX,CLT,1890,4695,0,18,16.0
2025,1,22,1,AA,MSP,PHX,1780,3558,0,17,20.0
2025,8,10,4,AS,FLL,CLT,1035,4972,0,10,9.0
2025,9,4,3,AS,FLL,ORD,1985,2812,0,19,21.0
2025,4,14,0,AS,DTW,DEN,1745,4789,0,17,21.0
2025,6,8,4,B6,SFO,ATL,1215,496,0,12,6.0
2025,9,6,3,DL,EWR,PHX,2285,3952,0,22,53.0
2025,6,12,0,AA,MIA,MCO,2360,2360,0,23,83.0
2025,12,8,1,NK,SEA,JFK,330,3893,0,3,25.0
2025,12,6,4,SW,LAX,MSP,195,186,0,1,28.0
2025,12,15,5,NK,CLT,ATL,1255,1136,0,12,12.0
2025,9,25,4,B6,BOS,EWR,840,2041,0,8,7.0
2025,4,19,6,AA,LAX,IAH,400,2341,0,4,45.0
2025,8,14,0,AA,MIA,LAX,1590,2113,0,15,10.0
2025,9,3,0,UA,CLT,MIA,1120,449,0,11,16.0
2025,4,18,1,AA,MSP,PHX,1655,3590,0,16,24.0
2025,5,10,1,B6,DEN,JFK,1225,3009,0,12,9.0
2025,8,14,6,F9,DFW,BOS,905,3156,0,9,10.0
2025,12,14,2,SW,SFO,MCO,1315,1833,0,13,15.0
2025,10,22,0,AA,ORD,FLL,105,2646,0,1,6.0
2025,6,7,1,UA,PHL,PHX,2240,4107,0,22,5.0
2025,12,7,0,UA,DTW,LAX,1045,157,0,10,19.0
2025,7,21,1,SW,LAX,DTW,2025,4780,0,20,24.0
2025,3,22,3,NK,EWR,IAH,15,2173,0,0,17.0
2025,7,23,1,B6,SEA,SEA,1370,373,0,13,24.0
2025,12,11,1,AA,ORD,JFK,1455,3255,0,14,16.0
2025,8,18,3,AS,DEN,JFK,2360,4372,0,23,21.0
2025,10,10,3,AS,JFK,MSP,1160,762,0,11,34.0
2025,6,15,5,UA,DFW,LAX,1560,4348,0,15,18.0
2025,10,12,2,SW,BOS,IAH,1035,3018,0,10,28.0
2025,9,23,1,AS,EWR,SFO,1020,1896,0,10,28.0
2025,6,17,3,UA,SFO,SFO,1945,1241,0,19,20.0
2025,12,22,2,UA,MIA,ORD,1355,3942,0,13,17.0
2025,9,24,2,B6,LGA,MSP,1705,1116,0,17,20.0
2025,4,17,0,AA,DEN,PHX,1300,4743,0,13,17.0
2025,8,1,3,B6,DEN,MCO,955,2505,0,9,7.0
2025,11,6,4,SW,JFK,LAX,310,1542,0,3,12.0
2025,4,21,3,AS,BOS,IAH,1200,4969,0,12,14.0
2025,2,15,6,AA,ATL,ATL,1100,2598,0,11,16.0
2025,10,19,6,F9,CLT,ATL,1030,4901,0,10,18.0
2025,11,14,3,DL,FLL,FLL,295,2340,0,2,21.0
2025,9,10,2,F9,EWR,MCO,1020,2746,0,10,18.0
2025,5,10,5,SW,DFW,BOS,1300,3347,0,13,12.0
2025,4,23,3,UA,EWR,ATL,2115,3775,0,21,31.0
2025,2,7,3,AA,MIA,PHL,270,4445,0,2,20.0
2025,1,7,5,AS,CLT,MSP,455,4762,0,4,18.0
2025,11,14,2,UA,ATL,LAX,900,2107,0,9,33.0
2025,7,15,2,UA,DFW,BOS,2310,3907,0,23,6.0
2025,6,22,6,NK,JFK,PHX,2080,4337,0,20,21.0
2025,2,20,0,AS,SEA,CLT,1815,2545,0,18,28.0
2025,8,9,0,F9,IAH,EWR,1605,3671,0,16,19.0
2025,11,28,3,F9,FLL,IAH,1690,3050,0,16,32.0
2025,4,15,3,DL,IAH,IAH,1155,2707,0,11,7.0
2025,8,9,5,B6,LGA,JFK,2155,2113,0,21,9.0
2025,7,23,1,F9,DFW,SFO,1170,1501,0,11,20.0
2025,5,7,4,SW,LGA,CLT,1045,722,0,10,11.0
2025,10,24,1,F9,EWR,IAH,2125,2789,0,21,7.0
2025,10,11,1,SW,MCO,PHX,345,1670,0,3,30.0
2025,12,5,3,UA,ATL,EWR,2295,399,0,22,21.0
2025,8,27,2,AA,DFW,FLL,720,2677,0,7,9.0
2025,9,9,2,NK,DEN,DEN,1455,4985,0,14,7.0
2025,5,6,4,DL,BOS,JFK,75,4581,0,0,20.0
2025,10,7,2,DL,PHX,ORD,220,829,0,2,11.0
2025,5,28,3,NK,DEN,IAH,185,2730,0,1,16.0
2025,2,23,5,UA,FLL,MCO,215,4101,0,2,5.0
2025,5,25,2,B6,PHL,SFO,2210,3404,0,22,25.0
2025,3,23,5,AA,PHX,MSP,620,4446,0,6,4.0
2025,7,14,0,B6,BOS,LAX,2245,3991,0,22,5.0
2025,10,19,6,B6,FLL,SFO,1420,1546,0,14,51.0
2025,5,22,4,AS,FLL,DFW,670,4132,0,6,27.0
2025,8,22,6,B6,MIA,FLL,1550,1181,0,15,42.0
2025,1,11,2,AS,IAH,DTW,495,3517,0,4,8.0
2025,3,28,2,UA,FLL,IAH,495,2216,0,4,11.0
2025,3,7,0,B6,IAH,DEN,405,4350,0,4,34.0
2025,9,6,6,NK,EWR,PHL,1265,2765,0,12,22.0
2025,5,4,1,AA,PHX,MCO,1400,1792,0,14,8.0
2025,12,14,3,F9,ATL,PHL,805,4674,0,8,25.0
2025,9,22,2,F9,LAX,JFK,1645,219,0,16,33.0
2025,9,3,6,DL,MSP,JFK,2045,494,0,20,38.0
2025,1,17,5,DL,MSP,ATL,2270,3948,0,22,10.0
2025,2,15,0,DL,MIA,ORD,1385,2095,0,13,14.0
2025,5,1,0,SW,DFW,ATL,105,2296,0,1,28.0
2025,4,21,1,DL,FLL,DFW,710,4398,0,7,15.0
2025,10,11,6,NK,DFW,PHX,2190,2174,0,21,9.0
2025,9,13,5,AS,ORD,FLL,490,251,0,4,15.0
2025,7,24,5,NK,PHL,MSP,1280,1123,0,12,8.0
2025,6,3,2,AA,IAH,FLL,1830,4683,0,18,24.0
2025,7,13,1,DL,SFO,ORD,900,4212,0,9,17.0
2025,1,18,4,B6,EWR,MCO,765,2334,0,7,8.0
2025,1,24,0,UA,MCO,BOS,1805,4488,0,18,28.0
2025,8,9,3,B6,FLL,SFO,2110,3107,0,21,18.0
2025,2,25,0,UA,DFW,DTW,905,4973,0,9,26.0
2025,12,2,1,AS,DTW,MIA,80,1036,0,0,36.0
2025,10,28,3,DL,CLT,LAX,385,2400,0,3,15.0
2025,11,8,6,AS,ATL,SEA,255,2546,0,2,13.0
2025,9,2,3,AS,EWR,ATL,360,2298,0,3,6.0
2025,7,23,0,AS,LGA,DFW,105,4591,0,1,6.0
2025,6,24,3,SW,LGA,MCO,1315,1169,0,13,13.0
2025,1,1,6,DL,SFO,BOS,1755,1174,0,17,19.0
2025,1,24,2,F9,DTW,MSP,1425,2120,0,14,33.0
2025,2,3,0,UA,JFK,DTW,2055,2236,0,20,24.0
2025,6,17,1,B6,ATL,PHL,2310,4052,0,23,8.0
2025,6,7,4,SW,IAH,CLT,2070,2159,0,20,21.0
2025,2,10,1,AS,EWR,IAH,600,409,0,6,18.0
2025,1,19,2,UA,MCO,CLT,1200,1482,0,12,6.0
2025,10,24,4,B6,MCO,PHX,575,3102,0,5,6.0
2025,5,9,4,NK,IAH,PHX,1915,2244,0,19,27.0
2025,5,18,5,AS,IAH,CLT,2250,1515,0,22,3.0
2025,2,15,1,SW,SFO,IAH,985,1266,0,9,12.0
2025,6,17,6,AA,DFW,LGA,1195,4685,0,11,6.0
2025,9,24,0,AS,DTW,FLL,375,2344,0,3,15.0
2025,2,26,0,AS,SEA,PHX,1785,4651,0,17,54.0
2025,10,22,4,B6,MCO,BOS,370,1677,0,3,38.0
2025,2,26,1,UA,BOS,PHX,1075,3985,0,10,46.0
2025,3,17,1,UA,DEN,IAH,1705,393,0,17,20.0
2025,7,19,0,F9,MSP,CLT,950,2979,0,9,26.0
2025,6,9,5,F9,JFK,ATL,1350,464,0,13,6.0
2025,12,25,2,F9,MSP,MSP,730,4168,0,7,20.0
2025,8,6,0,AS,PHL,LGA,830,3600,0,8,7.0
2025,8,19,0,F9,CLT,IAH,890,4640,0,8,33.0
